,CreationDate,ExecDate,Date,Stock,item_ID,Cnt,difference
1312,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287 days
1314,2020-04-13,2020-12-15,2020-09-03,СЗ,144.022.000613,6.0,-103 days
1315,2019-11-11,2020-12-15,2020-02-19,СЗ,144.022.000690,3.0,-300 days
1316,2019-11-11,2020-12-15,2020-10-07,СЗ,144.022.000690,3.0,-69 days
1317,2019-11-11,2020-12-15,2020-10-07,СЗ,144.022.000690,3.0,-69 days
1318,2019-11-11,2020-12-15,2020-11-11,СЗ,144.022.000690,3.0,-34 days
1319,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000690,3.0,-11 days
1320,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000690,3.0,-11 days
1321,2019-11-11,2020-12-15,2020-12-10,СЗ,144.022.000690,3.0,-5 days
1322,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000690,3.0,196 days
1323,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000690,3.0,196 days
1324,2019-11-11,2020-12-15,2021-12-21,СЗ,144.022.000690,3.0,371 days
1325,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000690,3.0,380 days
1399,2020-12-17,2021-03-18,2020-12-30,СЗ,144.022.000667,1.0,-78 days
1400,2020-12-17,2021-03-18,2021-02-03,СЗ,144.022.000667,1.0,-43 days
1401,2020-12-17,2021-03-18,2021-02-09,СЗ,144.022.000667,1.0,-37 days
1402,2020-12-17,2021-03-18,2021-05-07,СЗ,144.022.000667,1.0,50 days
1403,2020-12-17,2021-03-18,2021-06-07,СЗ,144.022.000667,1.0,81 days
1404,2020-12-17,2021-03-18,2021-06-08,СЗ,144.022.000667,1.0,82 days
1405,2020-12-17,2021-03-18,2021-06-09,СЗ,144.022.000667,1.0,83 days
1406,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,1.0,84 days
1407,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,1.0,84 days
1408,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85 days
1409,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85 days
1410,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85 days
1411,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95 days
1412,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95 days
1413,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95 days
1414,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95 days
1415,2020-12-17,2021-03-18,2021-06-25,СЗ,144.022.000667,1.0,99 days
1416,2020-12-17,2021-03-18,2021-06-29,СЗ,144.022.000667,1.0,103 days
1417,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151 days
1418,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151 days
1419,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151 days
1420,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000667,1.0,152 days
1421,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000667,1.0,155 days
1422,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000667,1.0,218 days
1423,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000667,1.0,218 days
1424,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000667,1.0,239 days
1425,2020-12-17,2021-03-18,2021-11-30,СЗ,144.022.000667,1.0,257 days
1426,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000667,1.0,271 days
1427,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,1.0,287 days
1428,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,1.0,287 days
1429,2019-11-27,2020-12-15,2020-02-21,СЗ,144.022.000661,15.0,-298 days
1434,2019-11-11,2020-12-15,2020-03-02,СЗ,144.022.000660,12.0,-288 days
1435,2019-11-11,2020-12-15,2020-08-07,СЗ,144.022.000660,12.0,-130 days
1436,2019-11-11,2020-12-15,2021-04-19,СЗ,144.022.000660,12.0,125 days
1440,2020-02-12,2020-12-15,2020-03-05,СЗ,145.022.000039,6.0,-285 days
1441,2020-02-12,2020-12-15,2021-10-20,СЗ,145.022.000039,6.0,309 days
1450,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,4.0,-130 days
1451,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,4.0,-130 days
1464,2021-11-30,2022-04-30,2021-12-14,СЗ,241.372.000212,16.0,-137 days
1465,2021-11-30,2022-04-30,2021-12-14,СЗ,241.372.000212,16.0,-137 days
1466,2021-12-02,2022-11-03,2021-12-14,СЗ,241.372.000212,16.0,-324 days
1529,2021-11-09,2022-02-16,2021-12-14,СЗ,249.372.000271,4.0,-64 days
1530,2021-11-25,2022-05-30,2021-12-14,СЗ,249.372.000271,4.0,-167 days
1531,2021-11-30,2022-04-30,2021-12-14,СЗ,249.372.000271,4.0,-137 days
1532,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,4.0,-324 days
1534,2021-11-09,2022-02-16,2021-12-21,СЗ,249.372.000271,4.0,-57 days
1535,2021-11-25,2022-05-30,2021-12-21,СЗ,249.372.000271,4.0,-160 days
1536,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,4.0,-130 days
1537,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,4.0,-317 days
1538,2021-12-16,2022-03-28,2021-12-21,СЗ,249.372.000271,4.0,-97 days
1545,2021-11-22,2022-01-15,2021-12-01,У,241.346.004404,4010.0,-45 days
1562,2019-08-21,2020-12-15,2020-03-20,СЗ,144.022.000636,6.0,-270 days
1563,2019-08-21,2020-12-15,2020-06-04,СЗ,144.022.000636,6.0,-194 days
1564,2019-08-21,2020-12-15,2020-06-25,СЗ,144.022.000636,6.0,-173 days
1565,2020-02-12,2020-12-15,2020-03-20,СЗ,145.022.000039,9.0,-270 days
1575,2019-11-11,2020-12-15,2020-03-31,СЗ,144.022.000693,1.0,-259 days
1579,2019-11-11,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145 days
1580,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145 days
1581,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145 days
1582,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145 days
1583,2019-11-11,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141 days
1584,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141 days
1585,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141 days
1586,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141 days
1587,2019-11-11,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104 days
1588,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104 days
1589,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104 days
1590,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104 days
1591,2019-11-11,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103 days
1592,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103 days
1593,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103 days
1594,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103 days
1595,2019-11-11,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99 days
1596,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99 days
1597,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99 days
1598,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99 days
1599,2019-11-11,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70 days
1600,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70 days
1601,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70 days
1602,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70 days
1603,2019-11-11,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1604,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1605,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1606,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1607,2019-11-11,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1608,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1609,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1610,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67 days
1611,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11 days
1612,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11 days
1613,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11 days
1614,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11 days
1615,2019-11-11,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7 days
1616,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7 days
1617,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7 days
1618,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7 days
1619,2019-11-11,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174 days
1620,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174 days
1621,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174 days
1622,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174 days
1623,2019-11-11,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175 days
1624,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175 days
1625,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175 days
1626,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175 days
1627,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1628,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1629,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1630,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1631,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1632,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1633,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1634,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1635,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1636,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1637,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1638,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178 days
1639,2019-11-11,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182 days
1640,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182 days
1641,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182 days
1642,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182 days
1643,2019-11-11,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1644,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1645,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1646,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1647,2019-11-11,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1648,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1649,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1650,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188 days
1651,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196 days
1652,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196 days
1653,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196 days
1654,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196 days
1655,2019-11-11,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197 days
1656,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197 days
1657,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197 days
1658,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197 days
1659,2019-11-11,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280 days
1660,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280 days
1661,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280 days
1662,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280 days
1663,2019-11-11,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316 days
1664,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316 days
1665,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316 days
1666,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316 days
1667,2019-11-11,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332 days
1668,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332 days
1669,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332 days
1670,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332 days
1671,2019-11-11,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374 days
1672,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374 days
1673,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374 days
1674,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374 days
1675,2019-11-11,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377 days
1676,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377 days
1677,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377 days
1678,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377 days
1679,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1680,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1681,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1682,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1683,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1684,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1685,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1686,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380 days
1698,2020-03-05,2020-12-15,2020-04-03,СЗ,248.346.000208,176.0,-256 days
1710,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,18.0,-97 days
1717,2021-11-30,2022-04-30,2021-12-14,СЗ,249.372.000271,16.0,-137 days
1718,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,16.0,-324 days
1719,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,16.0,-324 days
1720,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,16.0,-130 days
1721,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,16.0,-317 days
1722,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,16.0,-317 days
1724,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,20.0,-130 days
1729,2021-11-30,2022-04-30,2021-12-21,СЗ,241.372.000219,10.0,-130 days
1763,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74 days
1764,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74 days
1766,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74 days
1767,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74 days
1781,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212 days
1782,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212 days
1783,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212 days
1784,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314 days
1785,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314 days
1786,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314 days
1787,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000025,3.0,-212 days
1788,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000025,3.0,-208 days
1789,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000025,3.0,-208 days
1790,2020-02-12,2020-12-15,2020-05-26,СЗ,145.022.000025,3.0,-203 days
1791,2020-02-12,2020-12-15,2020-07-30,СЗ,145.022.000025,3.0,-138 days
1792,2020-02-12,2020-12-15,2020-12-10,СЗ,145.022.000025,3.0,-5 days
1793,2020-02-12,2020-12-15,2021-12-08,СЗ,145.022.000025,3.0,358 days
1794,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000024,3.0,-212 days
1795,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000024,3.0,-208 days
1796,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000024,3.0,-208 days
1797,2020-02-12,2020-12-15,2020-08-05,СЗ,145.022.000024,3.0,-132 days
1798,2020-02-12,2020-12-15,2020-08-05,СЗ,145.022.000024,3.0,-132 days
1799,2020-02-12,2020-12-15,2020-08-10,СЗ,145.022.000024,3.0,-127 days
1800,2020-02-12,2020-12-15,2020-08-10,СЗ,145.022.000024,3.0,-127 days
1801,2020-02-12,2020-12-15,2020-08-13,СЗ,145.022.000024,3.0,-124 days
1802,2020-02-12,2020-12-15,2020-11-09,СЗ,145.022.000024,3.0,-36 days
1803,2020-02-12,2020-12-15,2020-12-03,СЗ,145.022.000024,3.0,-12 days
1804,2020-02-12,2020-12-15,2021-06-08,СЗ,145.022.000024,3.0,175 days
1805,2020-02-12,2020-12-15,2021-09-29,СЗ,145.022.000024,3.0,288 days
1807,2021-10-25,2022-06-01,2021-12-30,У,141.182.000003,8.0,-153 days
1817,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,6.0,-204 days
1818,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,6.0,-204 days
1819,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,3.0,-204 days
1820,2019-11-18,2020-12-15,2020-06-11,СЗ,145.022.000022,3.0,-187 days
1821,2019-11-18,2020-12-15,2020-06-29,СЗ,145.022.000022,3.0,-169 days
1822,2019-11-18,2020-12-15,2020-12-04,СЗ,145.022.000022,3.0,-11 days
1823,2019-08-21,2020-12-15,2020-05-25,СЗ,144.022.000551,51.0,-204 days
1824,2019-08-21,2020-12-15,2021-09-21,СЗ,144.022.000551,51.0,280 days
1827,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1828,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1829,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1830,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1831,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1832,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82 days
1833,2020-09-10,2020-12-15,2020-11-02,СЗ,144.022.000728,10.0,-43 days
1834,2020-09-10,2020-12-15,2020-11-02,СЗ,144.022.000728,10.0,-43 days
1835,2020-09-10,2020-12-15,2020-12-15,СЗ,144.022.000728,10.0,0 days
1836,2020-09-10,2020-12-15,2020-12-15,СЗ,144.022.000728,10.0,0 days
1839,2021-08-27,2021-02-11,2021-12-09,СЗ,242.346.000936,610.0,301 days
1840,2019-08-21,2020-12-15,2020-06-08,СЗ,144.022.000679,9.0,-190 days
1841,2019-08-21,2020-12-15,2020-06-09,СЗ,144.022.000679,9.0,-189 days
1846,2021-08-19,2021-10-25,2021-12-28,У,238.346.000740,1220.0,64 days
1854,2019-12-20,2020-12-15,2020-06-10,СЗ,145.022.000028,9.0,-188 days
1855,2019-12-20,2020-12-15,2020-06-19,СЗ,145.022.000028,9.0,-179 days
1856,2019-12-20,2020-12-15,2021-04-20,СЗ,145.022.000028,9.0,126 days
1867,2021-11-09,2022-02-16,2021-12-21,СЗ,217.346.001569,1.0,-57 days
1868,2021-12-16,2022-03-28,2021-12-21,СЗ,217.346.001569,1.0,-97 days
1881,2021-11-25,2022-05-30,2021-12-21,СЗ,204.346.002215,2.0,-160 days
1882,2021-12-16,2022-03-28,2021-12-21,СЗ,204.346.002215,2.0,-97 days
1895,2021-11-09,2022-02-16,2021-12-14,СЗ,169.372.000420,6.0,-64 days
1896,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57 days
1897,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57 days
1898,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57 days
1929,2021-11-30,2022-04-30,2021-12-14,СЗ,169.372.000420,24.0,-137 days
1930,2021-11-30,2022-04-30,2021-12-14,СЗ,169.372.000420,24.0,-137 days
1931,2021-12-02,2022-11-03,2021-12-14,СЗ,169.372.000420,24.0,-324 days
1932,2021-12-02,2022-11-03,2021-12-14,СЗ,169.372.000420,24.0,-324 days
1934,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130 days
1935,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130 days
1936,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317 days
1937,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317 days
1938,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,24.0,-97 days
1939,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130 days
1940,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130 days
1941,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317 days
1942,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317 days
1943,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,24.0,-97 days
1948,2020-11-24,2021-03-30,2021-08-17,СЗ,243.022.000208,3.0,140 days
1949,2020-11-24,2021-03-30,2021-08-17,СЗ,243.022.000208,3.0,140 days
1950,2020-11-24,2021-03-30,2021-09-30,СЗ,243.022.000208,3.0,184 days
1951,2020-11-24,2021-03-30,2021-09-30,СЗ,243.022.000208,3.0,184 days
1952,2020-11-24,2021-03-30,2021-11-12,СЗ,243.022.000208,3.0,227 days
1953,2020-11-24,2021-03-30,2021-11-12,СЗ,243.022.000208,3.0,227 days
1967,2020-12-17,2021-03-18,2020-12-21,СЗ,144.022.000667,2.0,-87 days
1968,2020-12-17,2021-03-18,2021-02-09,СЗ,144.022.000667,2.0,-37 days
1969,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,2.0,84 days
1970,2020-12-17,2021-03-18,2021-06-15,СЗ,144.022.000667,2.0,89 days
1971,2020-12-17,2021-03-18,2021-06-29,СЗ,144.022.000667,2.0,103 days
1972,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,2.0,287 days
1977,2021-09-10,2021-11-25,2021-11-10,М,219.022.000023,1.0,-15 days
1978,2020-05-27,2020-12-15,2020-06-25,СЗ,244.022.000009,3.0,-173 days
1979,2020-05-27,2020-12-15,2020-06-25,СЗ,244.022.000009,3.0,-173 days
1980,2020-05-27,2020-12-15,2020-11-10,СЗ,244.022.000009,3.0,-35 days
1981,2020-05-27,2020-12-15,2020-11-10,СЗ,244.022.000009,3.0,-35 days
1982,2020-05-27,2020-12-15,2021-06-09,СЗ,244.022.000009,3.0,176 days
1983,2020-05-27,2020-12-15,2021-06-09,СЗ,244.022.000009,3.0,176 days
2002,2019-11-01,2020-12-15,2020-06-30,СЗ,144.022.000724,1000.0,-168 days
2003,2019-11-01,2020-12-15,2020-06-30,СЗ,144.022.000724,1200.0,-168 days
2005,2020-05-27,2020-12-15,2020-06-30,СЗ,244.022.000009,2.0,-168 days
2006,2020-05-27,2020-12-15,2020-06-30,СЗ,244.022.000009,2.0,-168 days
2007,2020-05-27,2020-12-15,2021-02-24,СЗ,244.022.000009,2.0,71 days
2008,2020-05-27,2020-12-15,2021-02-24,СЗ,244.022.000009,2.0,71 days
2017,2021-12-06,2022-02-16,2021-12-19,СЗ,149.346.000283,1.0,-59 days
2018,2021-12-06,2022-02-16,2021-12-30,СЗ,149.346.000283,1.0,-48 days
2022,2019-11-11,2020-12-15,2020-07-13,СЗ,144.022.000663,42.0,-155 days
2026,2021-11-02,2022-12-01,2021-11-29,У,181.346.000066,4.0,-367 days
2027,2021-11-02,2022-12-01,2021-11-29,У,181.346.000066,4.0,-367 days
2032,2021-12-03,2021-12-14,2021-12-27,У,249.377.000358,15000.0,13 days
2033,2019-12-23,2020-12-15,2020-07-23,СЗ,216.346.001835,50.0,-145 days
2034,2019-12-23,2020-12-15,2020-07-23,СЗ,238.022.000033,50.0,-145 days
2036,2021-07-02,2021-01-11,2021-12-27,М,145.346.000422,3.0,350 days
2039,2019-11-27,2020-12-15,2020-07-27,СЗ,144.022.000661,8.0,-141 days
2040,2019-11-27,2020-12-15,2020-10-05,СЗ,144.022.000661,8.0,-71 days
2041,2019-12-20,2020-12-15,2020-07-30,СЗ,145.022.000026,3.0,-138 days
2042,2019-12-20,2020-12-15,2020-12-02,СЗ,145.022.000026,3.0,-13 days
2055,2021-11-25,2021-12-24,2021-12-14,СЗ,249.346.000172,4.0,-10 days
2056,2021-11-25,2021-12-24,2021-12-14,СЗ,249.346.000172,4.0,-10 days
2057,2021-11-30,2022-04-30,2021-12-14,СЗ,249.346.000172,4.0,-137 days
2058,2021-12-02,2022-11-03,2021-12-14,СЗ,249.346.000172,4.0,-324 days
2082,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000029,4.0,-20 days
2083,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000029,4.0,-20 days
2087,2021-09-29,2021-12-21,2021-10-01,СЗ,244.022.000029,18.0,-81 days
2106,2021-09-29,2021-12-21,2021-10-29,СЗ,244.022.000030,1.0,-53 days
2107,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000030,1.0,-20 days
2108,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000030,1.0,-20 days
2109,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000030,1.0,-8 days
