,CreationDate,ExecDate,Date,Stock,item_ID,Cnt,difference
720,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000660,1.0,151
721,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000660,1.0,152
722,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000660,1.0,152
723,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000660,1.0,152
724,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000660,1.0,152
725,2020-12-17,2021-03-18,2021-08-19,СЗ,144.022.000660,1.0,154
726,2020-12-17,2021-03-18,2021-08-19,СЗ,144.022.000660,1.0,154
727,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000660,1.0,155
728,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000660,1.0,155
729,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000660,1.0,155
730,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000660,1.0,155
731,2020-12-17,2021-03-18,2021-09-08,СЗ,144.022.000660,1.0,174
732,2020-12-17,2021-03-18,2021-09-08,СЗ,144.022.000660,1.0,174
733,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
734,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
735,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
736,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
737,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
738,2020-12-17,2021-03-18,2021-09-30,СЗ,144.022.000660,1.0,196
739,2020-12-17,2021-03-18,2021-10-21,СЗ,144.022.000660,1.0,217
740,2020-12-17,2021-03-18,2021-10-21,СЗ,144.022.000660,1.0,217
741,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000660,1.0,218
742,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000660,1.0,218
743,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000660,1.0,218
744,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000660,1.0,218
745,2020-12-17,2021-03-18,2021-10-26,СЗ,144.022.000660,1.0,222
746,2020-12-17,2021-03-18,2021-10-26,СЗ,144.022.000660,1.0,222
747,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000660,1.0,239
748,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000660,1.0,239
749,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000660,1.0,239
750,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000660,1.0,239
751,2020-12-17,2021-03-18,2021-12-07,СЗ,144.022.000660,1.0,264
752,2020-12-17,2021-03-18,2021-12-07,СЗ,144.022.000660,1.0,264
753,2020-12-17,2021-03-18,2021-12-08,СЗ,144.022.000660,1.0,265
754,2020-12-17,2021-03-18,2021-12-08,СЗ,144.022.000660,1.0,265
755,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000660,1.0,271
756,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000660,1.0,271
757,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000660,1.0,271
758,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000660,1.0,271
759,2020-12-17,2021-03-18,2021-12-17,СЗ,144.022.000660,1.0,274
760,2020-12-17,2021-03-18,2021-12-17,СЗ,144.022.000660,1.0,274
761,2020-12-17,2021-03-18,2021-12-21,СЗ,144.022.000660,1.0,278
762,2020-12-17,2021-03-18,2021-12-21,СЗ,144.022.000660,1.0,278
763,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
764,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
765,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
766,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
767,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
768,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
769,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
770,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
771,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
772,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000660,1.0,287
773,2020-04-13,2020-12-15,2020-09-03,СЗ,144.022.000613,6.0,-103
774,2019-11-11,2020-12-15,2020-02-19,СЗ,144.022.000690,3.0,-300
775,2019-11-11,2020-12-15,2020-10-07,СЗ,144.022.000690,3.0,-69
776,2019-11-11,2020-12-15,2020-10-07,СЗ,144.022.000690,3.0,-69
777,2019-11-11,2020-12-15,2020-11-11,СЗ,144.022.000690,3.0,-34
778,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000690,3.0,-11
779,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000690,3.0,-11
780,2019-11-11,2020-12-15,2020-12-10,СЗ,144.022.000690,3.0,-5
781,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000690,3.0,196
782,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000690,3.0,196
783,2019-11-11,2020-12-15,2021-12-21,СЗ,144.022.000690,3.0,371
784,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000690,3.0,380
785,2020-12-17,2021-03-18,2020-12-30,СЗ,144.022.000667,1.0,-78
786,2020-12-17,2021-03-18,2021-02-03,СЗ,144.022.000667,1.0,-43
787,2020-12-17,2021-03-18,2021-02-09,СЗ,144.022.000667,1.0,-37
788,2020-12-17,2021-03-18,2021-05-07,СЗ,144.022.000667,1.0,50
789,2020-12-17,2021-03-18,2021-06-07,СЗ,144.022.000667,1.0,81
790,2020-12-17,2021-03-18,2021-06-08,СЗ,144.022.000667,1.0,82
791,2020-12-17,2021-03-18,2021-06-09,СЗ,144.022.000667,1.0,83
792,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,1.0,84
793,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,1.0,84
794,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85
795,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85
796,2020-12-17,2021-03-18,2021-06-11,СЗ,144.022.000667,1.0,85
797,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95
798,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95
799,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95
800,2020-12-17,2021-03-18,2021-06-21,СЗ,144.022.000667,1.0,95
801,2020-12-17,2021-03-18,2021-06-25,СЗ,144.022.000667,1.0,99
802,2020-12-17,2021-03-18,2021-06-29,СЗ,144.022.000667,1.0,103
803,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151
804,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151
805,2020-12-17,2021-03-18,2021-08-16,СЗ,144.022.000667,1.0,151
806,2020-12-17,2021-03-18,2021-08-17,СЗ,144.022.000667,1.0,152
807,2020-12-17,2021-03-18,2021-08-20,СЗ,144.022.000667,1.0,155
808,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000667,1.0,218
809,2020-12-17,2021-03-18,2021-10-22,СЗ,144.022.000667,1.0,218
810,2020-12-17,2021-03-18,2021-11-12,СЗ,144.022.000667,1.0,239
811,2020-12-17,2021-03-18,2021-11-30,СЗ,144.022.000667,1.0,257
812,2020-12-17,2021-03-18,2021-12-14,СЗ,144.022.000667,1.0,271
813,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,1.0,287
814,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,1.0,287
815,2019-11-27,2020-12-15,2020-02-21,СЗ,144.022.000661,15.0,-298
816,2019-11-11,2020-12-15,2020-03-02,СЗ,144.022.000660,12.0,-288
817,2019-11-11,2020-12-15,2020-08-07,СЗ,144.022.000660,12.0,-130
818,2019-11-11,2020-12-15,2021-04-19,СЗ,144.022.000660,12.0,125
819,2020-02-12,2020-12-15,2020-03-05,СЗ,145.022.000039,6.0,-285
820,2020-02-12,2020-12-15,2021-10-20,СЗ,145.022.000039,6.0,309
821,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,4.0,-130
822,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,4.0,-130
823,2021-11-30,2022-04-30,2021-12-14,СЗ,241.372.000212,16.0,-137
824,2021-11-30,2022-04-30,2021-12-14,СЗ,241.372.000212,16.0,-137
825,2021-12-02,2022-11-03,2021-12-14,СЗ,241.372.000212,16.0,-324
826,2021-11-09,2022-02-16,2021-12-14,СЗ,249.372.000271,4.0,-64
827,2021-11-25,2022-05-30,2021-12-14,СЗ,249.372.000271,4.0,-167
828,2021-11-30,2022-04-30,2021-12-14,СЗ,249.372.000271,4.0,-137
829,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,4.0,-324
830,2021-11-09,2022-02-16,2021-12-21,СЗ,249.372.000271,4.0,-57
831,2021-11-25,2022-05-30,2021-12-21,СЗ,249.372.000271,4.0,-160
832,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,4.0,-130
833,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,4.0,-317
834,2021-12-16,2022-03-28,2021-12-21,СЗ,249.372.000271,4.0,-97
835,2021-11-22,2022-01-15,2021-12-01,У,241.346.004404,4010.0,-45
836,2019-08-21,2020-12-15,2020-03-20,СЗ,144.022.000636,6.0,-270
837,2019-08-21,2020-12-15,2020-06-04,СЗ,144.022.000636,6.0,-194
838,2019-08-21,2020-12-15,2020-06-25,СЗ,144.022.000636,6.0,-173
839,2020-02-12,2020-12-15,2020-03-20,СЗ,145.022.000039,9.0,-270
840,2019-11-11,2020-12-15,2020-03-31,СЗ,144.022.000693,1.0,-259
841,2019-11-11,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145
842,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145
843,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145
844,2020-04-20,2020-12-15,2020-07-23,СЗ,144.022.000693,1.0,-145
845,2019-11-11,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141
846,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141
847,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141
848,2020-04-20,2020-12-15,2020-07-27,СЗ,144.022.000693,1.0,-141
849,2019-11-11,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104
850,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104
851,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104
852,2020-04-20,2020-12-15,2020-09-02,СЗ,144.022.000693,1.0,-104
853,2019-11-11,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103
854,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103
855,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103
856,2020-04-20,2020-12-15,2020-09-03,СЗ,144.022.000693,1.0,-103
857,2019-11-11,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99
858,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99
859,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99
860,2020-04-20,2020-12-15,2020-09-07,СЗ,144.022.000693,1.0,-99
861,2019-11-11,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70
862,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70
863,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70
864,2020-04-20,2020-12-15,2020-10-06,СЗ,144.022.000693,1.0,-70
865,2019-11-11,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
866,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
867,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
868,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
869,2019-11-11,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
870,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
871,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
872,2020-04-20,2020-12-15,2020-10-09,СЗ,144.022.000693,1.0,-67
873,2019-11-11,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11
874,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11
875,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11
876,2020-04-20,2020-12-15,2020-12-04,СЗ,144.022.000693,1.0,-11
877,2019-11-11,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7
878,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7
879,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7
880,2020-04-20,2020-12-15,2020-12-22,СЗ,144.022.000693,1.0,7
881,2019-11-11,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174
882,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174
883,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174
884,2020-04-20,2020-12-15,2021-06-07,СЗ,144.022.000693,1.0,174
885,2019-11-11,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175
886,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175
887,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175
888,2020-04-20,2020-12-15,2021-06-08,СЗ,144.022.000693,1.0,175
889,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
890,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
891,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
892,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
893,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
894,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
895,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
896,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
897,2019-11-11,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
898,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
899,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
900,2020-04-20,2020-12-15,2021-06-11,СЗ,144.022.000693,1.0,178
901,2019-11-11,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182
902,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182
903,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182
904,2020-04-20,2020-12-15,2021-06-15,СЗ,144.022.000693,1.0,182
905,2019-11-11,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
906,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
907,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
908,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
909,2019-11-11,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
910,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
911,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
912,2020-04-20,2020-12-15,2021-06-21,СЗ,144.022.000693,1.0,188
913,2019-11-11,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196
914,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196
915,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196
916,2020-04-20,2020-12-15,2021-06-29,СЗ,144.022.000693,1.0,196
917,2019-11-11,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197
918,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197
919,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197
920,2020-04-20,2020-12-15,2021-06-30,СЗ,144.022.000693,1.0,197
921,2019-11-11,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280
922,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280
923,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280
924,2020-04-20,2020-12-15,2021-09-21,СЗ,144.022.000693,1.0,280
925,2019-11-11,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316
926,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316
927,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316
928,2020-04-20,2020-12-15,2021-10-27,СЗ,144.022.000693,1.0,316
929,2019-11-11,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332
930,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332
931,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332
932,2020-04-20,2020-12-15,2021-11-12,СЗ,144.022.000693,1.0,332
933,2019-11-11,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374
934,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374
935,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374
936,2020-04-20,2020-12-15,2021-12-24,СЗ,144.022.000693,1.0,374
937,2019-11-11,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377
938,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377
939,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377
940,2020-04-20,2020-12-15,2021-12-27,СЗ,144.022.000693,1.0,377
941,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
942,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
943,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
944,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
945,2019-11-11,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
946,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
947,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
948,2020-04-20,2020-12-15,2021-12-30,СЗ,144.022.000693,1.0,380
949,2020-03-05,2020-12-15,2020-04-03,СЗ,248.346.000208,176.0,-256
950,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,18.0,-97
951,2021-11-30,2022-04-30,2021-12-14,СЗ,249.372.000271,16.0,-137
952,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,16.0,-324
953,2021-12-02,2022-11-03,2021-12-14,СЗ,249.372.000271,16.0,-324
954,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,16.0,-130
955,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,16.0,-317
956,2021-12-02,2022-11-03,2021-12-21,СЗ,249.372.000271,16.0,-317
957,2021-11-30,2022-04-30,2021-12-21,СЗ,249.372.000271,20.0,-130
958,2021-11-30,2022-04-30,2021-12-21,СЗ,241.372.000219,10.0,-130
959,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74
960,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74
961,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74
962,2021-09-02,2021-08-12,2021-10-25,СЗ,249.372.000492,1.0,74
963,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212
964,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212
965,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000027,6.0,-212
966,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314
967,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314
968,2020-02-12,2020-12-15,2021-10-25,СЗ,145.022.000027,6.0,314
969,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000025,3.0,-212
970,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000025,3.0,-208
971,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000025,3.0,-208
972,2020-02-12,2020-12-15,2020-05-26,СЗ,145.022.000025,3.0,-203
973,2020-02-12,2020-12-15,2020-07-30,СЗ,145.022.000025,3.0,-138
974,2020-02-12,2020-12-15,2020-12-10,СЗ,145.022.000025,3.0,-5
975,2020-02-12,2020-12-15,2021-12-08,СЗ,145.022.000025,3.0,358
976,2020-02-12,2020-12-15,2020-05-17,СЗ,145.022.000024,3.0,-212
977,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000024,3.0,-208
978,2020-02-12,2020-12-15,2020-05-21,СЗ,145.022.000024,3.0,-208
979,2020-02-12,2020-12-15,2020-08-05,СЗ,145.022.000024,3.0,-132
980,2020-02-12,2020-12-15,2020-08-05,СЗ,145.022.000024,3.0,-132
981,2020-02-12,2020-12-15,2020-08-10,СЗ,145.022.000024,3.0,-127
982,2020-02-12,2020-12-15,2020-08-10,СЗ,145.022.000024,3.0,-127
983,2020-02-12,2020-12-15,2020-08-13,СЗ,145.022.000024,3.0,-124
984,2020-02-12,2020-12-15,2020-11-09,СЗ,145.022.000024,3.0,-36
985,2020-02-12,2020-12-15,2020-12-03,СЗ,145.022.000024,3.0,-12
986,2020-02-12,2020-12-15,2021-06-08,СЗ,145.022.000024,3.0,175
987,2020-02-12,2020-12-15,2021-09-29,СЗ,145.022.000024,3.0,288
988,2021-10-25,2022-06-01,2021-12-30,У,141.182.000003,8.0,-153
989,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,6.0,-204
990,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,6.0,-204
991,2019-11-18,2020-12-15,2020-05-25,СЗ,145.022.000022,3.0,-204
992,2019-11-18,2020-12-15,2020-06-11,СЗ,145.022.000022,3.0,-187
993,2019-11-18,2020-12-15,2020-06-29,СЗ,145.022.000022,3.0,-169
994,2019-11-18,2020-12-15,2020-12-04,СЗ,145.022.000022,3.0,-11
995,2019-08-21,2020-12-15,2020-05-25,СЗ,144.022.000551,51.0,-204
996,2019-08-21,2020-12-15,2021-09-21,СЗ,144.022.000551,51.0,280
997,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
998,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
999,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
1000,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
1001,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
1002,2020-09-10,2020-12-15,2020-09-24,СЗ,144.022.000728,10.0,-82
1003,2020-09-10,2020-12-15,2020-11-02,СЗ,144.022.000728,10.0,-43
1004,2020-09-10,2020-12-15,2020-11-02,СЗ,144.022.000728,10.0,-43
1005,2020-09-10,2020-12-15,2020-12-15,СЗ,144.022.000728,10.0,0
1006,2020-09-10,2020-12-15,2020-12-15,СЗ,144.022.000728,10.0,0
1007,2021-08-27,2021-02-11,2021-12-09,СЗ,242.346.000936,610.0,301
1008,2019-08-21,2020-12-15,2020-06-08,СЗ,144.022.000679,9.0,-190
1009,2019-08-21,2020-12-15,2020-06-09,СЗ,144.022.000679,9.0,-189
1010,2021-08-19,2021-10-25,2021-12-28,У,238.346.000740,1220.0,64
1011,2019-12-20,2020-12-15,2020-06-10,СЗ,145.022.000028,9.0,-188
1012,2019-12-20,2020-12-15,2020-06-19,СЗ,145.022.000028,9.0,-179
1013,2019-12-20,2020-12-15,2021-04-20,СЗ,145.022.000028,9.0,126
1014,2021-11-09,2022-02-16,2021-12-21,СЗ,217.346.001569,1.0,-57
1015,2021-12-16,2022-03-28,2021-12-21,СЗ,217.346.001569,1.0,-97
1016,2021-11-25,2022-05-30,2021-12-21,СЗ,204.346.002215,2.0,-160
1017,2021-12-16,2022-03-28,2021-12-21,СЗ,204.346.002215,2.0,-97
1018,2021-11-09,2022-02-16,2021-12-14,СЗ,169.372.000420,6.0,-64
1019,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57
1020,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57
1021,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,6.0,-57
1022,2021-11-30,2022-04-30,2021-12-14,СЗ,169.372.000420,24.0,-137
1023,2021-11-30,2022-04-30,2021-12-14,СЗ,169.372.000420,24.0,-137
1024,2021-12-02,2022-11-03,2021-12-14,СЗ,169.372.000420,24.0,-324
1025,2021-12-02,2022-11-03,2021-12-14,СЗ,169.372.000420,24.0,-324
1026,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130
1027,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130
1028,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317
1029,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317
1030,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,24.0,-97
1031,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130
1032,2021-11-30,2022-04-30,2021-12-21,СЗ,169.372.000420,24.0,-130
1033,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317
1034,2021-12-02,2022-11-03,2021-12-21,СЗ,169.372.000420,24.0,-317
1035,2021-12-16,2022-03-28,2021-12-21,СЗ,169.372.000420,24.0,-97
1036,2020-11-24,2021-03-30,2021-08-17,СЗ,243.022.000208,3.0,140
1037,2020-11-24,2021-03-30,2021-08-17,СЗ,243.022.000208,3.0,140
1038,2020-11-24,2021-03-30,2021-09-30,СЗ,243.022.000208,3.0,184
1039,2020-11-24,2021-03-30,2021-09-30,СЗ,243.022.000208,3.0,184
1040,2020-11-24,2021-03-30,2021-11-12,СЗ,243.022.000208,3.0,227
1041,2020-11-24,2021-03-30,2021-11-12,СЗ,243.022.000208,3.0,227
1042,2020-12-17,2021-03-18,2020-12-21,СЗ,144.022.000667,2.0,-87
1043,2020-12-17,2021-03-18,2021-02-09,СЗ,144.022.000667,2.0,-37
1044,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000667,2.0,84
1045,2020-12-17,2021-03-18,2021-06-15,СЗ,144.022.000667,2.0,89
1046,2020-12-17,2021-03-18,2021-06-29,СЗ,144.022.000667,2.0,103
1047,2020-12-17,2021-03-18,2021-12-30,СЗ,144.022.000667,2.0,287
1048,2021-09-10,2021-11-25,2021-11-10,М,219.022.000023,1.0,-15
1049,2020-05-27,2020-12-15,2020-06-25,СЗ,244.022.000009,3.0,-173
1050,2020-05-27,2020-12-15,2020-06-25,СЗ,244.022.000009,3.0,-173
1051,2020-05-27,2020-12-15,2020-11-10,СЗ,244.022.000009,3.0,-35
1052,2020-05-27,2020-12-15,2020-11-10,СЗ,244.022.000009,3.0,-35
1053,2020-05-27,2020-12-15,2021-06-09,СЗ,244.022.000009,3.0,176
1054,2020-05-27,2020-12-15,2021-06-09,СЗ,244.022.000009,3.0,176
